id,supplier_id,buyer_org_id,deal_id,rating,title,comment,verified_purchase,response,response_at,responded_by,helpful_count,created_by,created_at,updated_at
3c55be6a-fa76-48b2-8469-250834facf60,5663ce32-a0ed-4c94-ac7f-ac4a0f9b179c,300d8077-6154-4f45-bfc2-87f94f69afbd,,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,,,,5,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-12T05:38:30.438Z,2025-12-14T05:38:30.438Z
a841ea71-fbff-4896-b2c5-eb9b24fc438f,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,db23765c-b0cb-4de2-a984-c44371801742,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,Thank you for your feedback. We appreciate your business.,,,14,39412102-5821-4160-8cc0-601db9d85d1a,2025-08-28T05:38:30.438Z,2025-12-04T05:38:30.438Z
0cdb3e25-86de-4996-b822-7a1b2b9ab2a9,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,a93c590b-a66d-474b-bdb7-98ac2dc13a0a,2,Disappointing,Expected better quality for the price. Delays in delivery. Not our first choice for future orders.,true,,,,5,39412102-5821-4160-8cc0-601db9d85d1a,2025-10-09T05:38:30.438Z,2025-12-18T05:38:30.438Z
f03d3aa8-c52b-4a66-8248-5a35d5802ee2,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,b0163dd8-5c4a-4612-b7c7-02518992d46b,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,,2025-12-03T05:38:30.438Z,,36,39412102-5821-4160-8cc0-601db9d85d1a,2025-01-16T05:38:30.438Z,2025-12-18T05:38:30.438Z
a94df4af-f1a9-4ff8-978b-376f51ae6b08,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,768dda67-8d57-4438-b340-af8a07d5ddae,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,,,21,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-29T05:38:30.438Z,2025-12-09T05:38:30.438Z
7070af0d-65ff-48a0-90f0-69a94f6b8f73,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,8c209e9e-2570-458d-9d59-7bc861cf88e0,4,Reliable supplier,Consistent product quality. Good technical support. Lead times can vary during peak seasons.,true,,2025-12-26T05:38:30.438Z,,21,39412102-5821-4160-8cc0-601db9d85d1a,2025-09-13T05:38:30.438Z,2025-12-10T05:38:30.438Z
0b08dc26-45b1-49f8-99e0-e6f632a218af,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,4,Reliable supplier,Consistent product quality. Good technical support. Lead times can vary during peak seasons.,true,,2025-12-26T05:38:30.438Z,,0,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-08T05:38:30.438Z,2025-12-29T05:38:30.438Z
ca147e29-84e8-4fb5-8c2d-dfc123428035,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,dcd5fef9-3d0f-4b4a-a0bb-63e5c11c4c5a,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2025-12-25T05:38:30.438Z,,43,39412102-5821-4160-8cc0-601db9d85d1a,2025-05-18T05:38:30.438Z,2025-12-10T05:38:30.438Z
9e224d26-876d-4212-a6bd-130334ffe400,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,b6149632-84f2-40e9-84ec-5718688de1aa,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,37,39412102-5821-4160-8cc0-601db9d85d1a,2025-11-05T05:38:30.438Z,2025-12-11T05:38:30.438Z
7e3d2477-fcb6-4255-88f4-c44e2d50ceb7,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,01ad3d58-7974-4adf-bb74-110b8f1d74b8,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2025-12-12T05:38:30.438Z,,34,39412102-5821-4160-8cc0-601db9d85d1a,2025-03-12T05:38:30.438Z,2025-12-16T05:38:30.438Z
0ead6439-5697-483a-8790-2ae071361edd,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,031c3821-2cf8-4567-91d9-2d4e0f05b3f8,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,Thank you for your feedback. We appreciate your business.,2025-12-29T05:38:30.438Z,,23,39412102-5821-4160-8cc0-601db9d85d1a,2025-05-17T05:38:30.438Z,2025-12-18T05:38:30.438Z
fd14e147-6201-4cab-abe5-895ba5638caf,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,,2025-12-14T05:38:30.438Z,,40,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-07T05:38:30.438Z,2025-12-26T05:38:30.438Z
1445282d-8a1e-4f79-8573-10c953fd34f0,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,14b47b93-9da6-47b3-847f-7fd01b7c4819,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,,2025-12-29T05:38:30.438Z,,47,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-23T05:38:30.438Z,2025-12-25T05:38:30.438Z
35758436-8792-4860-bb44-5964156ae294,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,147ec8a7-32f1-424e-9daa-958f79300966,4,"Good quality, fair pricing",Product quality is solid. Pricing is competitive. Minor delays occasionally but overall good experience.,true,,2025-12-04T05:38:30.438Z,,24,39412102-5821-4160-8cc0-601db9d85d1a,2025-03-26T05:38:30.438Z,2025-12-07T05:38:30.438Z
413c050a-80d0-4ea1-813b-e0d330a1ed84,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,c8db879f-fdba-48de-882e-4d3f83201294,2,Disappointing,Expected better quality for the price. Delays in delivery. Not our first choice for future orders.,true,,,,1,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-30T05:38:30.438Z,2025-12-19T05:38:30.438Z
632a1c68-3f2d-4593-8c2e-d145664f069d,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,e683d7be-fe8c-4ab2-98a7-1bb41d2bb138,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,Thank you for your feedback. We appreciate your business.,,,30,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-14T05:38:30.438Z,2025-12-31T05:38:30.438Z
25114026-4912-4ed7-843a-b5cd2e0569d0,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,4c36855f-6f4a-467b-b3e2-ac9588332cc7,4,"Good quality, fair pricing",Product quality is solid. Pricing is competitive. Minor delays occasionally but overall good experience.,true,Thank you for your feedback. We appreciate your business.,2025-12-30T05:38:30.438Z,,34,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-28T05:38:30.438Z,2025-12-25T05:38:30.438Z
015eda96-5602-4367-ba48-bd1aaa4a6e53,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,3b644b2d-f504-49b1-a74b-d911010cded8,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,,,,19,39412102-5821-4160-8cc0-601db9d85d1a,2025-05-25T05:38:30.438Z,2025-12-12T05:38:30.438Z
a19dc200-ff76-4894-b3cf-461a65d7da19,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,49eb308b-1b11-4b51-921d-a41014c46c8c,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2025-12-15T05:38:30.438Z,,8,39412102-5821-4160-8cc0-601db9d85d1a,2025-11-24T05:38:30.438Z,2025-12-29T05:38:30.438Z
19ad99a0-7634-4804-9efe-b3bb6394d27c,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,30,39412102-5821-4160-8cc0-601db9d85d1a,2025-12-02T05:38:30.438Z,2025-12-20T05:38:30.438Z
4437b860-ec60-4fd3-b2b7-3cd2fe091d66,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,bb55d5a4-f595-4fbd-8247-7cfd82399015,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,,2025-12-13T05:38:30.438Z,,3,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-05T05:38:30.438Z,2025-12-13T05:38:30.438Z
f7662355-0789-4472-8525-89fce929ec3c,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,c886cf70-44ca-4f50-b082-c60834f9f14f,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,Thank you for your feedback. We appreciate your business.,,,45,39412102-5821-4160-8cc0-601db9d85d1a,2025-01-15T05:38:30.438Z,2025-12-23T05:38:30.438Z
065e8f05-a62f-43bc-a744-e55de84698d8,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,cb78194c-a441-468f-89cf-bcd7b49af51d,4,"Good quality, fair pricing",Product quality is solid. Pricing is competitive. Minor delays occasionally but overall good experience.,true,Thank you for your feedback. We appreciate your business.,,,13,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-12T05:38:30.438Z,2026-01-02T05:38:30.438Z
ff745c36-a885-408b-8df0-ca19eb6e2bf1,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,bed5ae9e-49c1-4970-bdf8-fa3d42c05c63,2,Below expectations,Product quality was inconsistent. Had to reject one shipment. Customer service needs improvement.,false,,,,14,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-25T05:38:30.438Z,2025-12-17T05:38:30.438Z
167e587d-bb77-488a-a63a-1e45af326873,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,59142ce4-e63d-4bda-b12c-50ffce17c8ab,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,,,,16,39412102-5821-4160-8cc0-601db9d85d1a,2025-09-02T05:38:30.438Z,2025-12-10T05:38:30.438Z
c41b8a19-a939-49e2-9a5a-e21b37ba8ef2,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,af48220b-e3eb-4137-9ebe-ac870e427a2e,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,Thank you for your feedback. We appreciate your business.,,,38,39412102-5821-4160-8cc0-601db9d85d1a,2025-12-18T05:38:30.438Z,2025-12-11T05:38:30.438Z
1ae8fd77-c7d2-46e2-99d8-0c5e44ae337d,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,a3291b86-2a1f-403c-86fb-0d3112f07fcc,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,,2025-12-31T05:38:30.438Z,,5,39412102-5821-4160-8cc0-601db9d85d1a,2025-02-11T05:38:30.438Z,2025-12-05T05:38:30.438Z
27a3583c-c629-42cb-a39b-c441df304b86,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2025-12-24T05:38:30.438Z,,28,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-06T05:38:30.438Z,2025-12-19T05:38:30.438Z
2b51806c-46e8-4076-92bb-90bf774e852d,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,18817695-94ed-4dbc-8c1f-4853fc7f8ebc,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2025-12-22T05:38:30.438Z,,18,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-04T05:38:30.438Z,2026-01-02T05:38:30.438Z
b6004003-9b7e-4c07-913a-d8770c3b1ca3,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,76a62d7a-03b4-42a9-9873-38ade5b9b405,4,Reliable supplier,Consistent product quality. Good technical support. Lead times can vary during peak seasons.,true,,2025-12-17T05:38:30.438Z,,35,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-08T05:38:30.438Z,2025-12-10T05:38:30.438Z
e34994b2-942f-4db1-b763-4f5faf47a201,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,9fc1e541-f65f-400b-9631-b4d977bf4839,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,Thank you for your feedback. We appreciate your business.,2025-12-06T05:38:30.438Z,,26,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-27T05:38:30.438Z,2025-12-09T05:38:30.438Z
aeb1341e-48ff-41b0-9410-5ac5c712a65f,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,4ebf108b-0a89-4883-b643-783f00269aa6,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,Thank you for your feedback. We appreciate your business.,,,26,39412102-5821-4160-8cc0-601db9d85d1a,2025-08-20T05:38:30.438Z,2025-12-11T05:38:30.438Z
bb55aac0-4b90-404b-bd0f-dc6d3de0aa66,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,3,Acceptable quality,Product is adequate for our needs. Some inconsistency batch-to-batch. Price is reasonable.,true,,,,28,39412102-5821-4160-8cc0-601db9d85d1a,2025-05-16T05:38:30.438Z,2025-12-21T05:38:30.438Z
90b1bb35-46f5-4a9e-9c06-61425856103e,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,889d610b-fa3e-41cd-a0ad-196770c20bf9,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,Thank you for your feedback. We appreciate your business.,,,3,39412102-5821-4160-8cc0-601db9d85d1a,2025-08-16T05:38:30.438Z,2025-12-18T05:38:30.438Z
98ae2a11-e58f-4a68-888e-f2660e63404f,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,78343724-d470-45fb-91b4-1935b5fb17bb,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,,,13,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-11T05:38:30.438Z,2025-12-20T05:38:30.438Z
c9b1679f-e334-4458-b59e-6002319886a6,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,ff9b2906-8c84-4ff5-8a29-b9741557677c,4,"Good quality, fair pricing",Product quality is solid. Pricing is competitive. Minor delays occasionally but overall good experience.,true,,,,33,39412102-5821-4160-8cc0-601db9d85d1a,2025-02-09T05:38:30.438Z,2025-12-30T05:38:30.438Z
486de97f-e1a5-480b-9d23-b63766cb51dc,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,3,Mixed experience,Quality is acceptable but not exceptional. Communication could be better. Average supplier overall.,true,Thank you for your feedback. We appreciate your business.,2025-12-19T05:38:30.438Z,,11,39412102-5821-4160-8cc0-601db9d85d1a,2025-10-21T05:38:30.438Z,2025-12-27T05:38:30.438Z
d1fe1162-22e6-43f9-8224-777afa7d69b4,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,6bf9f348-2693-4255-8c57-559c53baa63f,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,,,,33,39412102-5821-4160-8cc0-601db9d85d1a,2025-03-19T05:38:30.438Z,2025-12-25T05:38:30.438Z
72aba760-5ca9-454f-a975-977537a7cdde,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,29,39412102-5821-4160-8cc0-601db9d85d1a,2025-01-15T05:38:30.438Z,2025-12-06T05:38:30.438Z
3b4a7080-eb2a-4256-a986-7363f0399b89,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,a18ac48a-b69c-40a2-93e6-a2b1ab1ed4d8,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,42,39412102-5821-4160-8cc0-601db9d85d1a,2025-03-10T05:38:30.438Z,2025-12-03T05:38:30.438Z
8e7dd15e-b4fa-4cf3-88d1-5d12156db122,4022a232-e169-44e0-8c38-ebc6e00bb23e,300d8077-6154-4f45-bfc2-87f94f69afbd,,3,Acceptable quality,Product is adequate for our needs. Some inconsistency batch-to-batch. Price is reasonable.,true,Thank you for your feedback. We appreciate your business.,,,26,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-02T05:38:30.438Z,2025-12-26T05:38:30.438Z
85a7be31-d14e-465b-898e-2e4e990423bf,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,4d33451c-c6a3-420e-ae09-cd2cfe6474f3,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,,,,22,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-11T05:38:30.438Z,2025-12-23T05:38:30.438Z
fa6b2e85-a6cb-40ec-ad14-6d2dbeb76c1e,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,bff689e2-87f3-4441-990d-2a8cab303e69,2,Below expectations,Product quality was inconsistent. Had to reject one shipment. Customer service needs improvement.,true,,,,2,39412102-5821-4160-8cc0-601db9d85d1a,2025-12-21T05:38:30.438Z,2025-12-10T05:38:30.438Z
8099532b-07f2-4097-a310-d28547a3fba9,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,58533509-ac2e-4935-9897-08040c0b1e9e,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,Thank you for your feedback. We appreciate your business.,,,50,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-16T05:38:30.438Z,2025-12-08T05:38:30.438Z
4a84b8b0-1e54-4595-87e4-7e449724f6f2,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,71783f9d-13ca-4182-aeec-030bcf3e283b,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,false,,,,44,39412102-5821-4160-8cc0-601db9d85d1a,2025-12-09T05:38:30.438Z,2025-12-31T05:38:30.438Z
053eed92-ca9e-4da5-bd0d-84c42efaa4a6,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,44fa9831-62e4-4b70-90bb-571b14df674b,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,,,,33,39412102-5821-4160-8cc0-601db9d85d1a,2025-04-28T05:38:30.438Z,2025-12-12T05:38:30.438Z
f57d91a2-1908-4d97-8a1c-53aa83b2ecbd,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,16ee583b-96c4-4d66-bc32-3c2c9fdbcb92,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,Thank you for your feedback. We appreciate your business.,,,20,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-17T05:38:30.438Z,2026-01-02T05:38:30.438Z
57d81581-484d-4836-830b-ca50102aa1e8,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,fb9fdcbe-646d-4883-b090-3998a7b8f786,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,Thank you for your feedback. We appreciate your business.,2025-12-17T05:38:30.438Z,,27,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-07T05:38:30.438Z,2025-12-17T05:38:30.438Z
9a80bf2c-269e-4879-8795-fcdb95c9a3db,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,,,,48,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-23T05:38:30.438Z,2025-12-03T05:38:30.438Z
cf50958e-9d82-4452-942f-1515bac121be,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,b981597e-c7ee-4357-a150-07f03293840f,5,Best supplier we've worked with,Premium quality lithium compounds. Technical support is excellent. ESG documentation is thorough. Great long-term partnership.,true,Thank you for your feedback. We appreciate your business.,2026-01-01T05:38:30.438Z,,20,39412102-5821-4160-8cc0-601db9d85d1a,2025-06-16T05:38:30.438Z,2026-01-01T05:38:30.438Z
5c77d265-eea7-4352-a337-70b4b5852475,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,7e8f936e-15e8-4241-940e-176f4d22b0ce,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,35,39412102-5821-4160-8cc0-601db9d85d1a,2025-12-23T05:38:30.438Z,2025-12-21T05:38:30.438Z
102faae4-0443-4c1c-8e83-4b2b05dcd44f,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,80ad1541-084a-4387-908b-b168059115cc,5,Reliable and professional,Product exceeds purity requirements. Communication is excellent. Logistics are well-managed. Would definitely order again.,true,,,,33,39412102-5821-4160-8cc0-601db9d85d1a,2025-02-01T05:38:30.438Z,2025-12-23T05:38:30.438Z
11c959a0-cba4-401b-b78d-e5abdfa70a04,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,2249d301-fde8-49ef-abda-4f009351f924,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,Thank you for your feedback. We appreciate your business.,,,13,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-10T05:38:30.438Z,2025-12-04T05:38:30.438Z
527f2b76-1619-4a54-a583-1baef1a55c7a,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,3c4eb907-7dd8-4a16-907a-29e8f58a9ff8,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,,,,26,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-24T05:38:30.438Z,2025-12-04T05:38:30.438Z
8cff911f-8b20-4fb6-91ff-cb53b7026630,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,cee84b41-b9c5-4d92-8988-b8ba77f23140,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,Thank you for your feedback. We appreciate your business.,,,6,39412102-5821-4160-8cc0-601db9d85d1a,2025-01-09T05:38:30.438Z,2025-12-03T05:38:30.438Z
6e0f4986-ca4f-4052-9941-c7ffdea9841c,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,d3763e67-4f99-4285-a4bc-e76412b7256f,4,Reliable supplier,Consistent product quality. Good technical support. Lead times can vary during peak seasons.,true,,2025-12-11T05:38:30.438Z,,12,39412102-5821-4160-8cc0-601db9d85d1a,2025-08-01T05:38:30.438Z,2025-12-03T05:38:30.438Z
8c8d3963-0fdb-4abc-91e2-91a348a1ab29,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,8,39412102-5821-4160-8cc0-601db9d85d1a,2025-07-08T05:38:30.438Z,2025-12-12T05:38:30.438Z
a91fb610-4f06-44c7-8971-4fddd504b0e1,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,9993cb06-b0ec-423f-bd35-cdedd7194130,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,false,,,,4,39412102-5821-4160-8cc0-601db9d85d1a,2025-09-16T05:38:30.438Z,2025-12-12T05:38:30.438Z
46cccb0c-346b-4589-99d6-486c3658021e,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,3145628c-8730-4b86-8709-e51802eb885b,4,Meets specifications,Product meets all our requirements. Documentation is complete. Would recommend with minor reservations.,true,,,,31,39412102-5821-4160-8cc0-601db9d85d1a,2025-10-21T05:38:30.438Z,2025-12-25T05:38:30.438Z
002d8dc0-88a4-42e1-b05b-829a2cfb476d,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,61c6d32b-2a2b-4a9d-bfca-4c6ee54e5042,4,"Good quality, fair pricing",Product quality is solid. Pricing is competitive. Minor delays occasionally but overall good experience.,true,,,,1,39412102-5821-4160-8cc0-601db9d85d1a,2025-02-13T05:38:30.438Z,2026-01-01T05:38:30.438Z
1da602e4-66b7-4ea1-ac78-7d3ec26238b2,a303100d-a5a2-46ee-8c2a-db05153285be,300d8077-6154-4f45-bfc2-87f94f69afbd,352455ff-5979-4b0a-926b-4510ba7a24e6,5,Exceptional quality and service,Outstanding product quality. Consistently meets specifications. Delivery is always on time. Highly recommend for large-scale operations.,true,,,,16,39412102-5821-4160-8cc0-601db9d85d1a,2025-05-21T05:38:30.438Z,2025-12-08T05:38:30.438Z
