id,supplier_id,name,certificate_type,issuing_body,certificate_number,issue_date,expiry_date,document_url,verified,verified_by,verified_at,created_at
8d2915a4-a69e-42fa-966d-6fe1034a43db,bfd89266-65d2-4a19-a83d-6510f05854ea,ISO 14001:2015,Environmental,ISO,ISO-PAC-90688,2023-06-28,2026-06-27,https://cdn.lithiumbuy.com/certs/2c9738fe-110c-43aa-a08c-5f8621f1ed75.pdf,false,,,2023-06-28T05:38:30.447Z
aa1556e2-bb81-4071-907b-b9212f907564,bfd89266-65d2-4a19-a83d-6510f05854ea,ISO 9001:2015,Quality Management,ISO,ISO-PAC-52490,2025-05-07,2028-05-06,https://cdn.lithiumbuy.com/certs/23047064-87b4-4d8a-a95f-df5d8896f094.pdf,true,,,2025-05-07T05:38:30.447Z
130a2dd9-2404-4638-b150-79e1e7be13cf,bfd89266-65d2-4a19-a83d-6510f05854ea,IATF 16949:2016,Industry Specific,IATF,IATF-PAC-88305,2025-01-24,2028-01-24,https://cdn.lithiumbuy.com/certs/b5bdc837-ee85-46ee-8bcf-3e81ceefa84a.pdf,true,,,2025-01-24T05:38:30.447Z
a38b547e-9f3e-4212-aa1d-1a1f7ff816ea,bfd89266-65d2-4a19-a83d-6510f05854ea,REACH Compliance,Product Specific,ECHA,ECHA-PAC-38352,2024-09-07,2027-09-07,https://cdn.lithiumbuy.com/certs/a53ae61d-46f1-479b-8570-6cb7fc470732.pdf,true,,,2024-09-07T05:38:30.447Z
b7bbc6b8-bdc9-4b96-bd3b-88b86be1cb4f,a17023fb-6086-437b-ab59-0e7cdd24e603,ISO 9001:2015,Quality Management,ISO,ISO-PAC-43111,2023-03-10,2026-03-09,https://cdn.lithiumbuy.com/certs/3b5c9140-95a7-4bc5-90a0-f5be5a2d1d55.pdf,true,,,2023-03-10T05:38:30.447Z
7af4889c-ba25-4036-bca4-f2d049a8913f,a17023fb-6086-437b-ab59-0e7cdd24e603,IATF 16949:2016,Industry Specific,IATF,IATF-PAC-18823,2024-10-22,2027-10-22,https://cdn.lithiumbuy.com/certs/33d9d360-7a6b-418e-b8fe-fabaf99ca95c.pdf,true,,,2024-10-22T05:38:30.447Z
7d86cb4d-039e-4177-9e7d-164149ad3069,a17023fb-6086-437b-ab59-0e7cdd24e603,RoHS Compliance,Product Specific,EU,EU-PAC-37181,2025-04-20,2028-04-19,https://cdn.lithiumbuy.com/certs/bdfe74eb-f6f0-48ec-a657-ba1c6ca28e42.pdf,true,,,2025-04-20T05:38:30.447Z
178404d0-3de2-4350-a736-06fca4a9c7ed,87519094-b5f3-4ef6-9d9c-8e503fcfed38,ISO 14001:2015,Environmental,ISO,ISO-QUA-92340,2023-05-22,2026-05-21,https://cdn.lithiumbuy.com/certs/506770d1-66b5-4f6d-bb65-1be03dc77ae9.pdf,true,,,2023-05-22T05:38:30.447Z
c9b086bd-7c33-40d3-b82a-a3dae81aada4,87519094-b5f3-4ef6-9d9c-8e503fcfed38,ISO 9001:2015,Quality Management,ISO,ISO-QUA-67633,2024-04-06,2027-04-06,https://cdn.lithiumbuy.com/certs/2e337ef2-ef62-435e-a005-c1a71ba7ca00.pdf,true,,,2024-04-06T05:38:30.447Z
be013c5c-2988-4a29-99ab-02c5ed672f83,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,IATF 16949:2016,Industry Specific,IATF,IATF-CON-85863,2024-11-19,2027-11-19,https://cdn.lithiumbuy.com/certs/66b466c9-b72f-4126-8ef8-686cc36283ee.pdf,true,,,2024-11-19T05:38:30.447Z
0a66f0a5-69fd-4c3b-942a-0d246083bcf8,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,ISO 14001:2015,Environmental,ISO,ISO-CON-56536,2025-04-29,2028-04-28,https://cdn.lithiumbuy.com/certs/ed6296c4-c3b1-460e-8925-046d61d2a40d.pdf,true,,,2025-04-29T05:38:30.447Z
b20ddce3-8412-40be-9960-655e8c8431a5,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,RoHS Compliance,Product Specific,EU,EU-CON-87043,2024-04-21,2027-04-21,https://cdn.lithiumbuy.com/certs/0cad2292-7670-43a3-b2b1-1003c47a391f.pdf,true,,,2024-04-21T05:38:30.447Z
8479edda-172e-4dd1-ad89-7a3152d5cf5d,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,ISO 45001:2018,Safety,ISO,ISO-CON-67169,2023-08-21,2026-08-20,https://cdn.lithiumbuy.com/certs/6c386694-a0b7-4aa4-9fea-2b12a28f65ee.pdf,true,,,2023-08-21T05:38:30.447Z
a1488a07-175c-40ce-91b3-d93e39d64b31,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,RoHS Compliance,Product Specific,EU,EU-ECL-70221,2024-03-28,2027-03-28,https://cdn.lithiumbuy.com/certs/d07fc253-ce5c-4c84-9d1e-ca42df737d1c.pdf,true,,,2024-03-28T05:38:30.447Z
629625c0-e568-4f34-a0a2-f21d0fcdf1f3,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,REACH Compliance,Product Specific,ECHA,ECHA-ECL-10092,2024-05-17,2027-05-17,https://cdn.lithiumbuy.com/certs/d02d8a48-b2c5-4c86-9b2d-16369dd3592c.pdf,true,,,2024-05-17T05:38:30.447Z
2e8f1d72-bf6c-4615-8708-f2a585ac8e14,277bf9bb-fafe-41f0-903a-c7debfdda64b,IATF 16949:2016,Industry Specific,IATF,IATF-EME-30643,2024-08-26,2027-08-26,https://cdn.lithiumbuy.com/certs/06f25540-daae-46b7-8bc7-e75c1bd31a72.pdf,true,,,2024-08-26T05:38:30.447Z
ef4afd44-0857-4ada-b4f3-d5d21fd0fbd9,85f19c5f-c906-4131-a2e1-c7ee824853e5,ISO 9001:2015,Quality Management,ISO,ISO-LEG-47830,2025-05-07,2028-05-06,https://cdn.lithiumbuy.com/certs/1e0eec91-841c-4b47-80c8-fde3907ab4b0.pdf,true,,,2025-05-07T05:38:30.447Z
93687a67-24b4-43b9-8852-77157aadd9ee,b773ff39-d507-4e20-9088-7d1b90ef4c59,ISO 9001:2015,Quality Management,ISO,ISO-HOR-67265,2024-02-11,2027-02-10,https://cdn.lithiumbuy.com/certs/751c3e89-f254-4111-b30e-c5e9f7ff865c.pdf,true,,,2024-02-11T05:38:30.447Z
f48bd924-bf3b-4f81-accb-965c985435b7,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,REACH Compliance,Product Specific,ECHA,ECHA-DIA-12909,2023-03-19,2026-03-18,https://cdn.lithiumbuy.com/certs/b6fe81c7-214f-4364-aed5-4ed2998a5a57.pdf,true,,,2023-03-19T05:38:30.447Z
657e33ac-f77d-415b-8d5a-c04abc003ae8,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,ISO 45001:2018,Safety,ISO,ISO-DIA-99455,2024-03-02,2027-03-02,https://cdn.lithiumbuy.com/certs/cee405cc-5551-4f61-bfea-e4ca9e773a3c.pdf,true,,,2024-03-02T05:38:30.447Z
422e5aa0-5211-4ef6-8de9-cdae4ff58bcf,7046e05c-72f2-4a98-8623-30516724d0bc,ISO 9001:2015,Quality Management,ISO,ISO-PLA-19914,2023-01-23,2026-01-22,https://cdn.lithiumbuy.com/certs/a124407e-52b0-4c42-9c68-7939fa6d26a6.pdf,true,,,2023-01-23T05:38:30.447Z
b5025e0e-1f8b-4574-969e-793bf86459ec,7046e05c-72f2-4a98-8623-30516724d0bc,ISO 14001:2015,Environmental,ISO,ISO-PLA-59688,2023-03-29,2026-03-28,https://cdn.lithiumbuy.com/certs/034378ea-0d68-45e7-9ff1-11649473a10d.pdf,true,,,2023-03-29T05:38:30.447Z
d8734b01-940c-4594-896d-f14cfd25f07d,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,ISO 9001:2015,Quality Management,ISO,ISO-QUA-37346,2025-04-18,2028-04-17,https://cdn.lithiumbuy.com/certs/516a0a28-7bb5-4847-98ed-26218b9c1a19.pdf,true,,,2025-04-18T05:38:30.447Z
56cb1246-e24c-4f79-bf88-81fbf980dc6c,0af35e47-626b-47c8-9e0b-9872a03ae8b6,ISO 45001:2018,Safety,ISO,ISO-LEG-74264,2024-07-03,2027-07-03,https://cdn.lithiumbuy.com/certs/f94cec02-f83d-4e43-a044-e2bdf1e85107.pdf,false,,,2024-07-03T05:38:30.447Z
ddcb4212-e9b4-45fc-9c93-52bbedcb40c1,0af35e47-626b-47c8-9e0b-9872a03ae8b6,REACH Compliance,Product Specific,ECHA,ECHA-LEG-27183,2023-10-06,2026-10-05,https://cdn.lithiumbuy.com/certs/078fc4c7-8ad4-42c9-8834-e23dc804dbff.pdf,true,,,2023-10-06T05:38:30.447Z
35dcf784-1fa1-4a8d-867a-4f3f606de99e,2da0a606-c888-4caa-8d0c-81d3aed13dba,ISO 14001:2015,Environmental,ISO,ISO-NEX-44361,2025-06-21,2028-06-20,https://cdn.lithiumbuy.com/certs/98691332-778d-48e4-a76c-b2fa1b40d522.pdf,true,,,2025-06-21T05:38:30.448Z
58ca3f36-4a50-4179-ba9e-7f5efe4c93d1,526452e8-c64a-4b48-a821-9a65c3d3da45,ISO 14001:2015,Environmental,ISO,ISO-PRE-60977,2024-11-20,2027-11-20,https://cdn.lithiumbuy.com/certs/45aaffd4-0220-412a-aad5-56a3c8580c0f.pdf,true,,,2024-11-20T05:38:30.448Z
72f6579e-ee5f-4afb-bc3a-018ccf875112,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,REACH Compliance,Product Specific,ECHA,ECHA-PIO-60408,2023-11-20,2026-11-19,https://cdn.lithiumbuy.com/certs/08816863-d49c-45b3-b9e3-744b9bda1658.pdf,true,,,2023-11-20T05:38:30.448Z
ecb7dcda-2dab-422f-b04d-e7faaa711ead,58cdc450-a548-4401-8bf2-112ce2b3a84d,ISO 9001:2015,Quality Management,ISO,ISO-QUA-62186,2025-05-07,2028-05-06,https://cdn.lithiumbuy.com/certs/1efa92a4-7512-4ea5-8d9c-9f04baab98a1.pdf,true,,,2025-05-07T05:38:30.448Z
0a4794a7-3874-46af-bbef-a444da1a6fe9,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,ISO 9001:2015,Quality Management,ISO,ISO-ADV-29944,2024-02-24,2027-02-23,https://cdn.lithiumbuy.com/certs/33181b4d-1df7-40ad-898e-5d4e9279cabb.pdf,false,,,2024-02-24T05:38:30.448Z
fe0e9c30-dcd5-4d0c-a6c1-d16491601fe0,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,ISO 14001:2015,Environmental,ISO,ISO-ADV-65323,2023-09-06,2026-09-05,https://cdn.lithiumbuy.com/certs/46edea90-9116-442d-b22a-7c025c48546a.pdf,true,,,2023-09-06T05:38:30.448Z
dc4c3fbb-2617-45d1-8844-c186916cb669,5d5649db-7391-4669-88d9-6673def550de,REACH Compliance,Product Specific,ECHA,ECHA-LEG-50824,2025-04-16,2028-04-15,https://cdn.lithiumbuy.com/certs/b171406b-e320-4585-83e9-211a10b8a693.pdf,false,,,2025-04-16T05:38:30.448Z
71c301b0-60d9-4650-b8c4-3c518f40df03,5d5649db-7391-4669-88d9-6673def550de,ISO 45001:2018,Safety,ISO,ISO-LEG-77244,2025-04-22,2028-04-21,https://cdn.lithiumbuy.com/certs/b4e3ff06-570e-4aea-a5ad-cb7403ba16f2.pdf,false,,,2025-04-22T05:38:30.448Z
6bd60c6d-2838-4ab9-b9f3-0abc6139b734,3f719a20-196e-4723-8a34-9b1673a8bc47,ISO 14001:2015,Environmental,ISO,ISO-PLA-46129,2023-01-20,2026-01-19,https://cdn.lithiumbuy.com/certs/1abc55ab-bd13-43e9-8270-236523b46f87.pdf,true,,,2023-01-20T05:38:30.448Z
5ff02e53-7af6-447a-87a3-a03518e67ffb,3f719a20-196e-4723-8a34-9b1673a8bc47,REACH Compliance,Product Specific,ECHA,ECHA-PLA-78911,2024-03-07,2027-03-07,https://cdn.lithiumbuy.com/certs/54d261ff-51f8-4b70-a66f-667b0e692598.pdf,true,,,2024-03-07T05:38:30.448Z
1f262e91-955a-4429-a98d-3e95066b26f5,765d0fb4-d95b-4f37-9659-74ff955aacc3,RoHS Compliance,Product Specific,EU,EU-INT-18843,2024-01-25,2027-01-24,https://cdn.lithiumbuy.com/certs/b8c54e95-4bb3-49ac-bd18-bf4ac08ed840.pdf,true,,,2024-01-25T05:38:30.448Z
e3e8f65a-cea9-42d8-a020-a0004f6922c9,765d0fb4-d95b-4f37-9659-74ff955aacc3,ISO 14001:2015,Environmental,ISO,ISO-INT-28331,2024-09-17,2027-09-17,https://cdn.lithiumbuy.com/certs/10281b5c-400f-461d-9cd4-aa57094cd5de.pdf,true,,,2024-09-17T05:38:30.448Z
772818e0-2dec-447d-95cf-4aac830d9192,3a4a168c-8231-414f-b66c-cde9fd9e59d0,RoHS Compliance,Product Specific,EU,EU-UNI-42031,2023-06-17,2026-06-16,https://cdn.lithiumbuy.com/certs/90192c31-4b50-4e07-ac2e-5d4240053ccc.pdf,true,,,2023-06-17T05:38:30.448Z
46be082c-b313-4344-b307-3bd624aee1b5,265c448a-aec6-45d7-8da5-7ae53396b777,RoHS Compliance,Product Specific,EU,EU-PRE-42360,2024-12-16,2027-12-16,https://cdn.lithiumbuy.com/certs/d8f75dfc-35f1-4c2a-999a-336937c45196.pdf,false,,,2024-12-16T05:38:30.448Z
212a4a69-34e7-4cd7-8b62-05c112b6c122,09191d79-d858-43a1-8a44-050d114344a7,REACH Compliance,Product Specific,ECHA,ECHA-LEG-93632,2023-11-22,2026-11-21,https://cdn.lithiumbuy.com/certs/aa519e2c-ae9a-4d45-9ad0-cd81ca0f9f85.pdf,true,,,2023-11-22T05:38:30.448Z
baaafa06-738c-4491-a477-a8174ad3d433,ce7e8aa8-2bd9-4139-87d2-b1810e818017,ISO 14001:2015,Environmental,ISO,ISO-PRE-82380,2023-06-12,2026-06-11,https://cdn.lithiumbuy.com/certs/498c8c5c-9cb2-4194-b584-071c70306e05.pdf,true,,,2023-06-12T05:38:30.448Z
6de4f267-ecfd-4952-ad4a-88caf6939680,33341bfa-7a02-4df4-8eb7-e343553bacdd,ISO 9001:2015,Quality Management,ISO,ISO-GLO-31143,2023-12-09,2026-12-08,https://cdn.lithiumbuy.com/certs/f53636fc-e280-4096-81f1-e85ee88f49a9.pdf,true,,,2023-12-09T05:38:30.448Z
a0adada3-57b9-4d8a-889b-4b2f38fbfbad,92e40224-054a-4586-9281-4b7fc2df2278,RoHS Compliance,Product Specific,EU,EU-DIA-97230,2024-09-13,2027-09-13,https://cdn.lithiumbuy.com/certs/b2d97203-1fea-4adc-94c2-190c8e1fa264.pdf,false,,,2024-09-13T05:38:30.448Z
1ada88c7-f0f1-444d-a5fd-71e42b9f11f5,92e40224-054a-4586-9281-4b7fc2df2278,ISO 45001:2018,Safety,ISO,ISO-DIA-40530,2025-06-04,2028-06-03,https://cdn.lithiumbuy.com/certs/dfa981c2-8989-4473-a35e-1a08e5d4b83c.pdf,true,,,2025-06-04T05:38:30.448Z
23831e6a-f0a0-4a3d-8493-dbbe44f7a017,03d7c773-07d1-4c54-87fd-e34038901632,IATF 16949:2016,Industry Specific,IATF,IATF-DIA-49883,2024-07-24,2027-07-24,https://cdn.lithiumbuy.com/certs/fce52e53-ceef-43c7-93c8-aa4e096a7cd1.pdf,true,,,2024-07-24T05:38:30.448Z
fab5d78b-5829-4ec8-a3fa-2c9cfd68c101,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,RoHS Compliance,Product Specific,EU,EU-VER-44683,2023-06-27,2026-06-26,https://cdn.lithiumbuy.com/certs/e747df1e-18c8-47bb-a1e1-3572a5db7b62.pdf,true,,,2023-06-27T05:38:30.448Z
d2c84af8-1673-4805-95d9-628fe2894f28,bf88a555-918c-492c-9f7e-52f3067cd1fa,RoHS Compliance,Product Specific,EU,EU-VER-87296,2024-07-01,2027-07-01,https://cdn.lithiumbuy.com/certs/63067a44-5d99-40e3-b7b0-64619b1e623a.pdf,true,,,2024-07-01T05:38:30.448Z
d3b9c18a-c01a-4329-bb57-0509bd3c52f9,2f754c55-e158-45fa-be6b-851496b9ea40,RoHS Compliance,Product Specific,EU,EU-CON-78572,2024-05-30,2027-05-30,https://cdn.lithiumbuy.com/certs/6edec7f6-768b-414e-a73d-70401f329fac.pdf,true,,,2024-05-30T05:38:30.448Z
a0859618-6615-4863-a624-e3df9b07e703,2f754c55-e158-45fa-be6b-851496b9ea40,ISO 9001:2015,Quality Management,ISO,ISO-CON-27836,2023-05-25,2026-05-24,https://cdn.lithiumbuy.com/certs/0c18a164-c7da-4acd-9a0c-d1437b787e91.pdf,true,,,2023-05-25T05:38:30.448Z
2c467615-53bf-41b0-8df7-cb15fed9ce19,7f8fe15b-7d71-48da-8487-0aaa6b197c9b,RoHS Compliance,Product Specific,EU,EU-UNI-68495,2024-06-03,2027-06-03,https://cdn.lithiumbuy.com/certs/62940c4e-d4f4-46ee-9a73-2855ac0b3f7a.pdf,true,,,2024-06-03T05:38:30.448Z
7e89d9e3-da47-4f65-ad39-8be822a590de,069ad08e-21cf-45e4-bbc0-427b90c8ae9f,RoHS Compliance,Product Specific,EU,EU-ECL-58706,2025-03-29,2028-03-28,https://cdn.lithiumbuy.com/certs/9d9fa6d9-d5c2-4123-989e-daa39d084c1f.pdf,true,,,2025-03-29T05:38:30.448Z
212177fc-029d-4189-a47d-c96e23d3d43a,b3a55e8a-812c-4397-93ff-05259f0f42c8,ISO 45001:2018,Safety,ISO,ISO-ATL-21062,2023-05-23,2026-05-22,https://cdn.lithiumbuy.com/certs/3b180eeb-2cf7-401c-8abf-70305b68586b.pdf,true,,,2023-05-23T05:38:30.448Z
ce62e955-cf46-4ccf-89d1-7285d2a045f1,b3a55e8a-812c-4397-93ff-05259f0f42c8,IATF 16949:2016,Industry Specific,IATF,IATF-ATL-27310,2023-03-30,2026-03-29,https://cdn.lithiumbuy.com/certs/59e7b9b5-65ed-432e-b786-83d4ca41e4c7.pdf,true,,,2023-03-30T05:38:30.448Z
f0f7b496-1198-435f-9acf-5b92572f83fd,1084f4f1-4e9b-4266-b782-ae20022825b0,ISO 14001:2015,Environmental,ISO,ISO-ATL-73003,2025-06-05,2028-06-04,https://cdn.lithiumbuy.com/certs/72a3624f-f9a4-48df-9237-65202d4d86bf.pdf,true,,,2025-06-05T05:38:30.448Z
1588fcc4-4c71-46a2-a410-a2562a13402a,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,REACH Compliance,Product Specific,ECHA,ECHA-ZEN-46122,2025-04-05,2028-04-04,https://cdn.lithiumbuy.com/certs/dd84ed7d-a0a7-4e7d-8a32-680826d8702e.pdf,false,,,2025-04-05T05:38:30.448Z
0726fb48-f71d-4e7d-b90f-b78197e99c46,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,IATF 16949:2016,Industry Specific,IATF,IATF-ZEN-71598,2024-03-29,2027-03-29,https://cdn.lithiumbuy.com/certs/8eab430d-e324-4686-b537-e157287d1a2e.pdf,true,,,2024-03-29T05:38:30.448Z
601d5924-4157-4ad8-8ef1-c5a758d8fdf2,e897675f-2cb6-40c7-84a0-7f4b1434e0cd,ISO 9001:2015,Quality Management,ISO,ISO-PIO-28815,2023-03-11,2026-03-10,https://cdn.lithiumbuy.com/certs/407dae7a-4600-4a12-b706-f93ee36d40b4.pdf,true,,,2023-03-11T05:38:30.448Z
b8d491b4-ba0d-407b-b7eb-e988923098d6,e897675f-2cb6-40c7-84a0-7f4b1434e0cd,ISO 14001:2015,Environmental,ISO,ISO-PIO-76760,2024-11-11,2027-11-11,https://cdn.lithiumbuy.com/certs/750934d5-10a0-4ed3-a83c-d1e0f993d751.pdf,true,,,2024-11-11T05:38:30.448Z
a91ca3fd-1504-4f64-b10d-73865c3fcf44,6b2a28c1-efc7-4c51-9f8b-6b6091a53401,REACH Compliance,Product Specific,ECHA,ECHA-ZEN-62276,2024-05-24,2027-05-24,https://cdn.lithiumbuy.com/certs/d7f7bd43-7717-43fa-8f91-9960a19a56f5.pdf,true,,,2024-05-24T05:38:30.448Z
e1e0268f-f53e-4127-aca3-e6c3f224de0d,0da3391f-6ec1-4d91-9502-5dd71c6bc945,ISO 45001:2018,Safety,ISO,ISO-ATL-33093,2023-03-24,2026-03-23,https://cdn.lithiumbuy.com/certs/2721e6fc-f451-4ba8-9b59-564a032ae5ef.pdf,false,,,2023-03-24T05:38:30.448Z
3c5b2193-366a-4205-ab44-976c8e6a0d36,58dbceb8-d97c-4f7b-86d5-3596474df86c,RoHS Compliance,Product Specific,EU,EU-DIA-95806,2024-09-18,2027-09-18,https://cdn.lithiumbuy.com/certs/cc2f3e5f-7e0d-4902-9df1-a15fa414a5de.pdf,true,,,2024-09-18T05:38:30.448Z
a1007518-62b9-4898-923d-2c937c99a36b,58dbceb8-d97c-4f7b-86d5-3596474df86c,REACH Compliance,Product Specific,ECHA,ECHA-DIA-22599,2024-01-17,2027-01-16,https://cdn.lithiumbuy.com/certs/a360fe6a-046d-4e63-9632-91eb6709c8a5.pdf,true,,,2024-01-17T05:38:30.448Z
156f01dd-05dd-4488-80f2-4a446ebb84bc,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,ISO 14001:2015,Environmental,ISO,ISO-PAC-39531,2025-02-13,2028-02-13,https://cdn.lithiumbuy.com/certs/abb7c935-684f-4f4a-b46a-0bd752e3b0b9.pdf,true,,,2025-02-13T05:38:30.448Z
3001deb3-ac5b-4a6b-bcb6-da520214db48,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,ISO 9001:2015,Quality Management,ISO,ISO-PAC-99963,2024-11-26,2027-11-26,https://cdn.lithiumbuy.com/certs/fc2b373e-6ef5-48dd-8465-39f501db3736.pdf,false,,,2024-11-26T05:38:30.448Z
5c64f3ba-5101-456a-ab9f-e9e439ad8b80,4dc832b4-9cc1-4014-8e58-07e70889ab89,RoHS Compliance,Product Specific,EU,EU-EME-84951,2025-04-06,2028-04-05,https://cdn.lithiumbuy.com/certs/103449a8-731b-4ebd-bf24-146f27c34ebb.pdf,true,,,2025-04-06T05:38:30.448Z
df3a3c09-0e4e-4c40-beed-1d63fbe663d2,4dc832b4-9cc1-4014-8e58-07e70889ab89,REACH Compliance,Product Specific,ECHA,ECHA-EME-57063,2024-09-24,2027-09-24,https://cdn.lithiumbuy.com/certs/8a763783-6200-46ad-94b1-76afd986a389.pdf,true,,,2024-09-24T05:38:30.448Z
324f6c61-e4dc-470e-a9a7-3db6ef4e1c14,e25887d0-5884-4785-a22c-af72e2626bd4,RoHS Compliance,Product Specific,EU,EU-HOR-69449,2024-06-10,2027-06-10,https://cdn.lithiumbuy.com/certs/8eb70c5d-7ae0-4e3e-b953-f3e8b1692629.pdf,true,,,2024-06-10T05:38:30.448Z
1421d286-45f1-41e3-b936-aa7e549dbea7,e25887d0-5884-4785-a22c-af72e2626bd4,ISO 9001:2015,Quality Management,ISO,ISO-HOR-70482,2024-03-18,2027-03-18,https://cdn.lithiumbuy.com/certs/7725a4b4-654b-40d5-9aa2-644ec34bda5f.pdf,true,,,2024-03-18T05:38:30.448Z
2f6a5c9e-8417-4703-8780-ee681eda1769,02928f0e-27b3-43ea-bfe8-9fe0dd78620f,REACH Compliance,Product Specific,ECHA,ECHA-SUM-38238,2024-08-08,2027-08-08,https://cdn.lithiumbuy.com/certs/3d12aaca-0736-4dc7-b99c-ad87f785e568.pdf,true,,,2024-08-08T05:38:30.448Z
6c72c614-9712-49d8-9d4b-4126aa0298ba,fe57c791-f841-4b8b-8fd0-68d854ee8ce5,REACH Compliance,Product Specific,ECHA,ECHA-FRO-35919,2024-05-01,2027-05-01,https://cdn.lithiumbuy.com/certs/6c3f81fd-514d-4def-b192-e131dcd78bd6.pdf,true,,,2024-05-01T05:38:30.448Z
f81db920-2d0c-4a44-97ef-c2a36d8942bd,fe57c791-f841-4b8b-8fd0-68d854ee8ce5,ISO 45001:2018,Safety,ISO,ISO-FRO-87228,2023-01-28,2026-01-27,https://cdn.lithiumbuy.com/certs/22a675f2-cc5f-45d9-8f15-ef30eb3ebd21.pdf,true,,,2023-01-28T05:38:30.448Z
75201cce-0be2-4a45-8185-941f51f81590,d108e80f-d16f-4dbc-b16f-1587d9c2e46e,ISO 14001:2015,Environmental,ISO,ISO-INT-18063,2023-01-05,2026-01-04,https://cdn.lithiumbuy.com/certs/2b6e6aa3-223c-44d3-b647-660916b5477d.pdf,true,,,2023-01-05T05:38:30.448Z
f6cfe74e-8c93-4a9e-9bd1-dc8daa2337c7,d108e80f-d16f-4dbc-b16f-1587d9c2e46e,ISO 45001:2018,Safety,ISO,ISO-INT-59293,2024-09-02,2027-09-02,https://cdn.lithiumbuy.com/certs/561dd3b9-7fb2-4a04-8402-1365ddba3a1e.pdf,true,,,2024-09-02T05:38:30.448Z
09fbbfbc-871f-4701-a14e-e998ddb57162,f16cc7d8-2a7e-4a46-af12-1f1b632bb344,RoHS Compliance,Product Specific,EU,EU-NEX-17457,2023-08-21,2026-08-20,https://cdn.lithiumbuy.com/certs/77f3edab-ff8e-4e89-8fa8-3aea082a272c.pdf,true,,,2023-08-21T05:38:30.448Z
78afa3d0-fe15-43ac-ad5a-4a8fa4bf57f9,f16cc7d8-2a7e-4a46-af12-1f1b632bb344,REACH Compliance,Product Specific,ECHA,ECHA-NEX-96601,2023-12-10,2026-12-09,https://cdn.lithiumbuy.com/certs/535a3a46-4b6a-4ab1-8744-7223808fcbf6.pdf,false,,,2023-12-10T05:38:30.448Z
4905fb43-adc9-408c-955d-cd16e4a8303a,84e986ac-d907-4062-b8a1-76728cedcc12,IATF 16949:2016,Industry Specific,IATF,IATF-ZEN-49068,2024-07-08,2027-07-08,https://cdn.lithiumbuy.com/certs/bf221835-666c-40db-be1b-420738b36620.pdf,false,,,2024-07-08T05:38:30.448Z
3d2a755a-fd7c-436d-ae6e-3af26aa30e97,2d30e743-73b2-47fc-9549-5369d02cc849,REACH Compliance,Product Specific,ECHA,ECHA-ECL-80773,2024-08-09,2027-08-09,https://cdn.lithiumbuy.com/certs/fd02c626-f011-4d86-b6d6-b8d9b6c9e21e.pdf,true,,,2024-08-09T05:38:30.448Z
ca3eed6a-4e79-48c2-b8ce-aae71ba1c51f,cf9be32a-f138-41c4-b44b-755d39c6f0d3,REACH Compliance,Product Specific,ECHA,ECHA-PRE-58414,2023-01-19,2026-01-18,https://cdn.lithiumbuy.com/certs/9335417c-e08a-439b-be90-4fdd3711fd3f.pdf,true,,,2023-01-19T05:38:30.448Z
112c15be-363d-42ac-b460-96ac3b0fd39c,cf9be32a-f138-41c4-b44b-755d39c6f0d3,RoHS Compliance,Product Specific,EU,EU-PRE-12088,2023-08-28,2026-08-27,https://cdn.lithiumbuy.com/certs/0000db8d-e887-4fdd-8bcf-eaaf8dd4012b.pdf,true,,,2023-08-28T05:38:30.448Z
79d19ce2-40a1-496e-bd75-cd83bee3002a,a94b6af0-5cf0-494d-81e7-3dec16498b23,ISO 9001:2015,Quality Management,ISO,ISO-ECL-69427,2023-02-17,2026-02-16,https://cdn.lithiumbuy.com/certs/69fac8ac-c79f-4418-88fb-463e0957ebe4.pdf,true,,,2023-02-17T05:38:30.448Z
254920be-c500-4e9b-a027-51f5eb926daa,a355b262-f108-4bd3-a667-220684eb08fa,RoHS Compliance,Product Specific,EU,EU-DIA-47482,2023-07-20,2026-07-19,https://cdn.lithiumbuy.com/certs/f252a8e7-a31a-4bd7-b2f5-0497558b9d96.pdf,true,,,2023-07-20T05:38:30.448Z
19926553-2d71-49ef-b672-800e452158c0,a355b262-f108-4bd3-a667-220684eb08fa,ISO 9001:2015,Quality Management,ISO,ISO-DIA-14408,2024-06-28,2027-06-28,https://cdn.lithiumbuy.com/certs/72b46f4c-3d10-43e6-b930-1bdfc8363e3c.pdf,true,,,2024-06-28T05:38:30.448Z
